"cod_dane","municipio","departamento","municipio_std","departamento_std","nombre_municipio","cn_censo_electoral","se_censo_electoral","cn_votantes","se_votantes","cn_votos_validos","se_votos_validos","cn_votos_blancos","se_votos_blancos","cn_votos_nulos","se_votos_nulos","cn_abstencion","se_abstencion","cn_participacion","se_participacion","se_cn_ratio","se_cn_brecha","se_partido_ganador","se_votos_ganador","se_votos_segundo","se_margen","se_HHI","se_ENP","se_total_votos","se_indice_autonomia","se_indice_competencia","se_indice_periferia","se_indice_captura","se_lisa_captura","se_lisa_periferia","se_cluster_tipo","ca_votos_totales","ca_partido_ganador","ca_votos_ganador","ca_votos_segundo","ca_n_partidos","ca_HHI","ca_margen","cn_coalicion","cn_fvida","cn_gran","p22_votos_totales","p22_ganador","p22_votos_ganador","p22_votos_segundo","p22_HHI","p22_margen","p22_petro","p22_fico","p22_rodolfo","p22_fajardo","p22_betancourt","p22_gomez","p22_perez","p22_milton","fiscal_multas","fiscal_responsabilidades","fiscal_disciplinares","fiscal_penales","p18_mesas","p18_total_mesas","p18_votantes","p18_votos_validos","p18_votos_blancos","p18_votos_nulos","p18_votos_no_marcados","p18_duque","p18_petro","p18_fajardo","p18_vargas","p18_delacalle","p18_blanco","p18_morales","p18_trujillo","p18_votos_totales","p18_ganador","p18_HHI","s18_mesas","s18_total_mesas","s18_votantes","s18_votos_validos","s18_votos_blancos","s18_votos_nulos","s18_votos_no_marcados","s18_duque","s18_petro","s18_votos_totales","s18_ganador","s18_margen","pv_subperiodo_1","pv_subperiodo_2","pv_subperiodo_3","pv_total","ct_subperiodo_1","ct_subperiodo_2","ct_subperiodo_3","ct_total","dm_subperiodo_1","dm_subperiodo_2","dm_subperiodo_3","dm_total","idx_exposicion","alta_exposicion","anio","mesas_total_2v2026","mesas_escrutadas_2v2026","censo_2v2026","votantes_2v2026","votos_validos_2v2026","votos_nulos_2v2026","votos_no_marcados_2v2026","votos_blanco_2v2026","votos_2v2026_abelardo_de_la_espriella","votos_2v2026_ivan_cepeda_castro","tipologia_d2"
"94884","Puerto Colombia","Guainía","PUERTO COLOMBIA","GUAINIA","PUERTO COLOMBIA",1300,1300,52,544,37,366,0,24,1,4,0.96,0.581538461538462,0.04,0.418461538461538,10.4615384615385,0.378461538461538,"Partido de la U",98,61,0.114906832298137,0.179352648431773,5.57560765756077,322,0.455009271515393,0.662249557274497,0.691349234088884,0.542852484005438,"High-High","High-High","Captura territorial",571,"Partido de la U",382,147,63,0.515674409046715,0.411558669001751,10,25,243,208,"Federico Gutiérrez",106,57,0.351793639053254,0.235576923076923,57,106,25,8,1,5,2,4,0,0,0,0,4,4,124,120,1,2,1,62,31,2,15,6,0,3,1,124,"Iván Duque",0.352777777777778,4,4,144,141,1,2,0,98,43,141,"Iván Duque",0.390070921985816,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,5,5,1274,341,338,2,1,0,208,130,"conflicto_activo"
"94886","Cacahual","Guainía","CACAHUAL","GUAINIA","CACAHUAL",267,267,4,62,3,54,0,0,1,1,0.98501872659176,0.767790262172285,0.0149812734082397,0.232209737827715,15.5,0.217228464419476,"Alianza por Colombia",26,8,0.333333333333333,0.285322359396433,3.50480769230769,54,0.36338544396814,0.397863225790315,0.88440691741685,0.629480538399281,"No significativo","No significativo","Captura territorial",108,"Partido de la U",59,23,63,0.371913580246914,0.333333333333333,4,0,9,18,"Gustavo Petro",11,3,0.432098765432099,0.444444444444444,11,3,1,3,0,0,0,0,0,0,0,0,1,1,20,18,2,0,0,5,6,4,3,0,0,0,0,20,"Gustavo Petro",0.265432098765432,1,1,23,21,2,0,0,11,10,21,"Iván Duque",0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,1,1,265,51,51,0,0,0,16,35,"conflicto_activo"
"73622","Roncesvalles","Tolima","RONCESVALLES","TOLIMA","RONCESVALLES",4538,4538,428,1729,372,1596,0,61,17,62,0.905685323931247,0.618995152049361,0.0943146760687528,0.381004847950639,4.03971962616822,0.286690171881886,"Partido Conservador Colombiano",786,303,0.314863102998696,0.317307479827092,3.15151726188404,1534,0.697779005986898,0.45239844962366,0.698678087439134,0.297941257662575,"No significativo","High-High","Periferia democrática",1536,"Partido Conservador Colombiano",1032,191,65,0.479639689127604,0.547526041666667,62,70,2943,1722,"Rodolfo Hernández",1007,371,0.415345713934989,0.369337979094077,280,371,1007,28,2,8,0,26,0,0,2,0,12,12,1908,1836,46,22,4,1209,192,197,169,48,12,3,6,1908,"Iván Duque",0.465236542450435,12,12,2047,1941,73,27,6,1602,339,1941,"Iván Duque",0.650695517774343,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,14,14,4407,2166,2143,19,4,32,1658,453,"control_armado"
"63302","Génova","Quindío","GENOVA","QUINDIO","GENOVA",7471,7471,1715,3445,1390,3097,0,79,97,140,0.770445723464061,0.538883683576496,0.229554276535939,0.461116316423504,2.00874635568513,0.231562039887565,"Centro Democrático",787,543,0.0810092961487384,0.157196799345337,6.3614526769286,3012,0.911836474291527,0.730435360894821,0.549575269335142,0.0864614224560754,"No significativo","No significativo","Democracia competitiva",3149,"Partido_125",979,744,66,0.225101225761761,0.0746268656716418,150,390,11133,3632,"Rodolfo Hernández",1231,1197,0.297789836790933,0.00936123348017621,977,1197,1231,136,2,4,1,84,0,0,10,0,20,20,3757,3602,59,77,19,2062,406,689,340,83,7,6,9,3757,"Iván Duque",0.386453743848272,20,20,3871,3644,138,78,11,2730,914,3644,"Iván Duque",0.498353457738749,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,22,22,7313,4292,4205,73,14,58,2774,1373,"periferico"
"76736","Sevilla","Valle del Cauca","SEVILLA","VALLE DEL CAUCA","SEVILLA",38319,38319,4721,16664,3797,15198,0,397,450,739,0.876797411205929,0.565124350844229,0.123202588794071,0.434875649155771,3.52976064393137,0.311673060361701,"Partido de la U",4004,3829,0.011923417592151,0.182829021555015,5.46959115951453,14677,0.842636157381822,0.706927143265219,0.631347711891345,0.160754802994129,"No significativo","No significativo","Periferia democrática",14893,"Partido_86",5122,4180,70,0.223056536479164,0.0632511918350903,592,1800,28269,17389,"Gustavo Petro",6558,5279,0.301146298600879,0.0735522456725516,6558,5279,4409,840,21,108,8,166,0,0,6,3,104,104,17390,16512,382,379,117,7490,2781,4197,1185,473,278,62,46,17390,"Iván Duque",0.304727522572261,104,104,17568,16256,810,433,69,10702,5554,16256,"Iván Duque",0.316683070866142,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,119,119,37664,20958,20518,379,61,382,10421,9715,"periferico"
"76122","Caicedonia","Valle del Cauca","CAICEDONIA","VALLE DEL CAUCA","CAICEDONIA",27806,27806,5292,12236,4404,11095,0,315,348,554,0.809681363734446,0.559951089692872,0.190318636265554,0.440048910307128,2.31216931216931,0.249730274041574,"Centro Democrático",2105,2064,0.00380651750069631,0.148865458912999,6.71747500932657,10771,0.918414075574638,0.769765013075502,0.590733971852976,0.083379267414973,"No significativo","No significativo","Democracia competitiva",10722,"Partido_86",2070,1877,70,0.150606303249014,0.0180003730647267,626,2210,32841,13429,"Federico Gutiérrez",4791,4208,0.307866907570544,0.0434135080795294,3825,4791,4208,470,16,38,4,77,0,0,28,1,80,80,13814,13265,247,244,58,7630,1696,3209,312,160,211,21,26,13814,"Iván Duque",0.40642740710294,80,80,13808,12985,507,282,34,9735,3250,12985,"Iván Duque",0.499422410473623,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,88,88,27415,15299,15005,257,37,256,8954,5795,"periferico"
"63401","La Tebaida","Quindío","LA TEBAIDA","QUINDIO","LA TEBAIDA",30764,30764,4879,14673,3857,13324,0,497,514,727,0.84140553894162,0.523046417891041,0.15859446105838,0.476953582108958,3.00737856118057,0.318359121050579,"Pacto Histórico",3393,1861,0.119631422770576,0.144454581152161,6.9225911149654,12806,0.853480981178379,0.746944176674543,0.571948582704766,0.142063937954376,"No significativo","No significativo","Democracia competitiva",12793,"Partido_125",3878,3341,66,0.214135153362183,0.0419760806691159,766,1720,28170,15386,"Gustavo Petro",5330,5320,0.302581099951102,0.00064994150526452,5330,3805,5320,609,18,30,13,261,0,0,16,3,77,77,15515,14698,286,438,93,6155,2165,5312,732,211,26,31,66,15515,"Iván Duque",0.330388641448297,77,77,14991,13659,752,534,46,8883,4776,13659,"Iván Duque",0.300680869756205,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2026,91,91,30930,18662,18237,374,51,329,8804,9104,"periferico"
"76403","La Victoria","Valle del Cauca","LA VICTORIA","VALLE DEL CAUCA","LA VICTORIA",11743,11743,1403,5512,1126,5158,0,99,123,168,0.880524567827642,0.530613982798263,0.119475432172358,0.469386017201737,3.92872416250891,0.349910585029379,"Partido de la U",1549,836,0.140992683409136,0.173992479406899,5.74737484866457,5057,0.791067456465858,0.680950345274724,0.600014672043367,0.205127693793023,"No significativo","No significativo","Periferia democrática",5075,"Partido de la U",1468,856,70,0.169210065762333,0.120591133004926,176,630,8208,5794,"Federico Gutiérrez",2071,1963,0.315041484715897,0.0186399723852261,1553,2071,1963,136,4,10,0,57,0,0,0,0,34,34,5823,5605,113,89,16,2954,725,1001,790,65,8,6,56,5823,"Iván Duque",0.34648683275494,34,34,5952,5621,219,103,9,4276,1345,5621,"Iván Duque",0.521437466642946,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,37,37,11566,6668,6600,56,12,90,4258,2252,"periferico"
"73124","Cajamarca","Tolima","CAJAMARCA","TOLIMA","CAJAMARCA",17376,17376,2546,6659,2086,6085,0,236,246,270,0.85347605893186,0.616770257826888,0.14652394106814,0.383229742173112,2.61547525530244,0.236705801104972,"Partido Conservador Colombiano",1732,1267,0.0796369241308443,0.188916288038563,5.29334982379007,5839,0.871082469647854,0.648930485261032,0.66882168004172,0.129170222617676,"No significativo","No significativo","Periferia democrática",5751,"Partido Conservador Colombiano",2203,1382,65,0.255405537418953,0.142757781255434,332,540,16308,8369,"Rodolfo Hernández",4408,2279,0.382135800630156,0.254391205639861,2279,1455,4408,139,5,18,3,62,0,0,20,2,44,44,7935,7542,192,154,47,4556,1428,1073,305,121,15,19,25,7935,"Iván Duque",0.422917633145132,44,44,8488,8032,267,161,28,5807,2225,8032,"Iván Duque",0.445966135458167,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2026,51,51,17085,10069,9894,162,13,137,6075,3682,"periferico"
"76497","Obando","Valle del Cauca","OBANDO","VALLE DEL CAUCA","OBANDO",11129,11129,787,5667,620,5184,0,80,84,263,0.929283852996675,0.490789828376314,0.0707161470033247,0.509210171623686,7.2007623888183,0.438494024620361,"Partido de la U",2096,1165,0.183556782334385,0.248707336748301,4.02079011047442,5072,0.586982679507586,0.600980438869092,0.587452231855494,0.411449946393784,"No significativo","No significativo","Dominio partidista",5098,"Partido de la U",1839,1027,70,0.203013558806052,0.159278148293448,106,365,4446,5171,"Gustavo Petro",2357,1417,0.340473501099003,0.181783020692323,2357,1417,1235,121,6,5,3,27,0,0,0,0,33,33,5385,5128,93,139,25,1833,1204,894,1088,77,4,13,15,5385,"Iván Duque",0.258545357414921,33,33,5313,4996,167,131,19,2753,2243,4996,"Iván Duque",0.102081665332266,0,0,1,1,0,0,1,1,0,0,0,0,2,FALSE,2026,35,35,10871,6039,5929,99,11,79,2440,3410,"corredor"
"73001","Ibagué","Tolima","IBAGUE","TOLIMA","IBAGUE",470989,470989,125899,241657,107999,229899,0,10392,12202,7265,0.732692270944757,0.486915830306016,0.267307729055243,0.513084169693984,1.91945130620577,0.245776440638741,"Pacto Histórico",53920,48596,0.0243191639031253,0.170382708247037,5.86914018616316,218922,0.927234951742048,0.753318960888349,0.479376539913789,0.0747761259960757,"No significativo","No significativo","Democracia competitiva",210674,"Partido_100",57335,48889,65,0.202759606074594,0.0400903766008145,15014,32475,845973,270139,"Gustavo Petro",96574,88368,0.30250426817484,0.0303769540865999,96574,69266,88368,11329,167,643,153,3639,8,214,228,46,1056,1056,254962,246941,4188,3501,332,109905,41568,76458,12492,4674,417,390,1037,254962,"Iván Duque",0.32522144264078,1056,1056,248453,231521,12338,4389,205,147723,83798,231521,"Iván Duque",0.276108862694961,1,4,3,8,1,3,3,7,0,10,7,17,15,TRUE,2026,1366,1366,474707,325591,321827,3528,236,5425,176469,139933,"corredor"
"63690","Salento","Quindío","SALENTO","QUINDIO","SALENTO",6130,6130,1438,3090,1213,2835,0,122,95,94,0.765415986949429,0.495921696574225,0.234584013050571,0.504078303425775,2.14881780250348,0.269494290375204,"Centro Democrático",821,464,0.131685724824788,0.163827683463997,6.10397448621533,2711,0.889455325212652,0.715885195195569,0.505436789463234,0.106617157690648,"Low-Low","No significativo","Democracia competitiva",2839,"Partido_125",1252,731,66,0.287687807361884,0.183515322296583,162,675,8973,3441,"Federico Gutiérrez",1259,1084,0.308938040608317,0.0508573089218251,939,1259,1084,125,3,11,1,19,0,0,0,1,18,18,3372,3275,53,36,8,1756,291,1078,94,38,4,6,8,3372,"Iván Duque",0.404701917137696,18,18,3353,3127,175,44,7,2367,760,3127,"Iván Duque",0.513911096897985,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,21,21,6111,4022,3970,48,4,65,2662,1243,"periferico"
"76020","Alcalá","Valle del Cauca","ALCALA","VALLE DEL CAUCA","ALCALA",12566,12566,1476,6038,1131,5598,0,110,157,217,0.882540187808372,0.519497055546713,0.117459812191628,0.480502944453287,4.09078590785908,0.363043132261658,"Partido de la U",1930,1312,0.113373692900385,0.218747863968854,4.57147321055617,5451,0.77645007383771,0.643103255650476,0.590353798215022,0.223830658469294,"No significativo","No significativo","Periferia democrática",5255,"Partido de la U",1636,1329,70,0.197350645165087,0.0584205518553758,204,585,8208,5586,"Rodolfo Hernández",2044,1915,0.320520689478799,0.023093447905478,1915,1463,2044,123,4,11,3,23,1,0,4,1,32,32,5601,5321,115,126,39,2542,873,1153,651,70,10,13,9,5601,"Iván Duque",0.31724790706869,32,32,5317,4984,189,128,16,3430,1554,4984,"Iván Duque",0.376404494382022,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,38,38,12604,7123,6978,119,26,109,3737,3132,"periferico"
"63272","Filandia","Quindío","FILANDIA","QUINDIO","FILANDIA",11022,11022,1826,5044,1533,4614,0,186,164,201,0.834331337325349,0.54236980584286,0.165668662674651,0.45763019415714,2.76232201533406,0.29196153148249,"Partido Liberal Colombiano",967,955,0.0027124773960217,0.144282562808812,6.93084445225092,4424,0.896546331531222,0.787470372527878,0.586846022284999,0.105031372867277,"No significativo","No significativo","Democracia competitiva",4286,"Partido_125",1418,849,66,0.204141298030746,0.13275781614559,240,455,11898,5432,"Federico Gutiérrez",2154,1512,0.299931364564106,0.118188512518409,1345,2154,1512,334,12,15,4,56,0,0,10,1,30,30,5909,5682,103,96,28,2747,415,2009,312,76,74,24,25,5909,"Iván Duque",0.36730960054544,30,30,5836,5404,292,128,12,4065,1339,5404,"Iván Duque",0.504441154700222,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,34,34,11001,6679,6550,107,22,132,4460,1958,"periferico"
"76845","Ulloa","Valle del Cauca","ULLOA","VALLE DEL CAUCA","ULLOA",5508,5508,603,3108,489,2974,0,24,44,83,0.890522875816993,0.435729847494553,0.109477124183007,0.564270152505447,5.15422885572139,0.45479302832244,"Partido de la U",1482,397,0.367921329264157,0.294863360984366,3.39140134827745,2949,0.632521644921052,0.519210797781432,0.513734105840437,0.359123296442564,"No significativo","No significativo","Dominio partidista",2969,"Partido de la U",1400,395,70,0.272147658962983,0.338497810710677,70,420,3330,2263,"Gustavo Petro",797,731,0.312210551926718,0.0291648254529386,797,731,651,74,2,4,0,4,0,0,0,0,16,16,2190,2131,26,27,6,1039,246,602,202,29,3,4,6,2190,"Iván Duque",0.340031546998664,16,16,2103,1975,76,47,5,1367,608,1975,"Iván Duque",0.384303797468354,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,18,18,5383,2916,2866,41,9,32,1475,1359,"periferico"
"76147","Cartago","Valle del Cauca","CARTAGO","VALLE DEL CAUCA","CARTAGO",122473,122473,20358,61021,17042,57293,0,1935,1924,2007,0.833775607684959,0.501759571497391,0.166224392315041,0.498240428502609,2.99739660084488,0.332016036187568,"Pacto Histórico",12023,11975,0.00086827538801056,0.143643808898417,6.96166446482344,55282,0.884934701463335,0.806874075803179,0.547352045063039,0.116700384770534,"No significativo","No significativo","Democracia competitiva",53820,"Partido_86",12077,10451,70,0.137488814097558,0.0302118171683389,3208,9120,122526,59058,"Gustavo Petro",22509,16935,0.304160495940785,0.0943817941684446,22509,16935,16131,2601,49,147,41,645,0,0,20,5,301,301,57596,55572,973,902,149,24317,6966,20058,2908,584,227,155,357,57596,"Iván Duque",0.340359414377758,301,301,55964,51729,2893,1080,262,34528,17201,51729,"Iván Duque",0.334957180691682,0,1,0,1,0,1,0,1,0,0,0,0,2,FALSE,2026,353,353,122213,71139,70163,849,127,1265,36840,32058,"corredor"
"66001","Pereira","Risaralda","PEREIRA","RISARALDA","PEREIRA",461611,461611,107136,226295,91623,213170,0,9570,9190,7066,0.767908477051023,0.509771214290821,0.232091522948977,0.490228785709179,2.11222184886499,0.258137262760203,"Pacto Histórico",45297,35596,0.0477340943758303,0.146128377827351,6.84329775549476,203230,0.918318020723681,0.778663502766623,0.520127869180889,0.0810423491812079,"No significativo","No significativo","Democracia competitiva",202881,"Partido_70",42466,42247,66,0.163086769582224,0.00107945051532672,20472,36220,667287,240710,"Gustavo Petro",88884,70945,0.296387730976183,0.0745253624693615,88884,63590,70945,13717,219,493,146,2716,5,44,248,31,1052,1052,233376,225288,3998,3514,576,85872,29255,93471,10523,4448,797,393,529,233376,"Sergio Fajardo",0.336868142627639,1052,1052,221466,203230,13196,4572,468,128396,74834,203230,"Iván Duque",0.263553609211238,0,2,0,2,0,1,0,1,3,4,3,10,3,TRUE,2026,1324,1324,463062,289316,285700,3250,366,5904,155042,124754,"corredor"
"05234","Dabeiba","Antioquia","DABEIBA","ANTIOQUIA","DABEIBA",20829,20829,1718,7349,1348,6637,0,90,74,287,0.917518843919535,0.647174612319362,0.0824811560804647,0.352825387680638,4.27764842840512,0.270344231600173,"Partido Liberal Colombiano",2999,1319,0.258740181734175,0.282098986625623,3.54485498853319,6493,0.710311106547021,0.481708160285,0.732158676932076,0.286218811666112,"No significativo","High-High","Periferia democrática",6313,"Partido Liberal Colombiano",3674,801,67,0.372255496058623,0.455092665927451,66,415,11088,6360,"Rodolfo Hernández",2452,1896,0.314531268541593,0.0874213836477987,1896,1755,2452,183,6,15,13,40,1,0,64,0,48,48,5880,5596,112,96,76,3004,625,762,608,529,15,18,35,5880,"Iván Duque",0.33997335352884,48,48,6620,6253,205,123,39,4581,1672,6253,"Iván Duque",0.465216695985927,1,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,2026,64,64,20588,9999,9874,77,48,136,5194,4544,"conflicto_activo"
"05480","Mutatá","Antioquia","MUTATA","ANTIOQUIA","MUTATA",16692,16692,1501,5072,1134,4510,0,117,71,186,0.910076683441169,0.696141864366163,0.0899233165588306,0.303858135633837,3.37908061292472,0.213934819075006,"Partido Liberal Colombiano",1746,835,0.208466819221968,0.22969330100697,4.3536315409114,4370,0.785797364567662,0.518853053265654,0.775474576891848,0.21021850662443,"No significativo","High-High","Periferia democrática",4364,"Partido Liberal Colombiano",1543,773,67,0.196108944022462,0.176443629697525,156,680,8280,4902,"Gustavo Petro",2033,1544,0.321573339285991,0.0997552019583843,2033,1087,1544,164,18,19,4,33,0,0,16,1,30,30,4087,3929,76,52,30,1728,793,428,888,49,16,11,16,4087,"Iván Duque",0.297293956788739,30,30,4231,4054,93,69,15,2418,1636,4054,"Iván Duque",0.192895905278737,0,0,0,0,0,0,0,0,0,0,1,1,0,FALSE,2026,48,48,16472,7353,7283,48,22,75,2879,4329,"conflicto_activo"
"05837","Turbo","Antioquia","TURBO","ANTIOQUIA","TURBO",100009,100009,10575,44162,7392,40216,0,1328,867,1478,0.894259516643502,0.5584197422232,0.105740483356498,0.4415802577768,4.1760756501182,0.335839774420302,"Pacto Histórico",9527,7038,0.0644184481598426,0.158439201034684,6.31156931788041,38638,0.802555832058525,0.72671845635118,0.634143684924895,0.196673357131913,"No significativo","High-High","Periferia democrática",37428,"Partido_84",9981,6152,67,0.154697586499419,0.102303088596772,1836,6435,46683,35009,"Gustavo Petro",19587,8464,0.394957260354644,0.317718301008312,19587,5254,8464,839,36,124,30,675,0,0,50,7,224,224,34585,32836,914,604,231,11945,13085,2546,4309,572,69,113,197,34585,"Gustavo Petro",0.314716840641838,224,224,36632,35026,1008,511,87,17844,17182,35026,"Iván Duque",0.0189002455318906,1,0,0,1,1,0,0,1,0,1,1,2,2,FALSE,2026,299,299,99961,53889,53383,416,90,753,17449,35181,"produccion_intensiva"
"88001","San Andrés","San Andrés y Providencia","SAN ANDRES","SAN ANDRES Y PROVIDENCIA","SAN ANDRES",49218,49218,7252,22184,5924,19989,0,1522,325,547,0.85265553252875,0.549270592059816,0.14734446747125,0.450729407940185,3.05901820187534,0.303384940468934,"Partido Liberal Colombiano",4841,3552,0.0709294007593683,0.150031011064688,6.66528868201011,18173,0.86171380859754,0.744145603570419,0.603232139110494,0.136679485514819,"No significativo","No significativo","Democracia competitiva",22764,"Partido Liberal Colombiano",8761,4307,64,0.228280940558483,0.195659813740995,1340,5395,37575,13225,"Gustavo Petro",5431,4184,0.308249104312806,0.0942911153119093,5431,4184,2523,546,13,20,11,497,1,33,58,3,113,113,11606,11245,289,56,16,4969,2227,1840,1416,605,14,29,145,11606,"Iván Duque",0.280182127287045,113,113,13916,13249,571,79,17,8358,4891,13249,"Iván Duque",0.261680126802023,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,142,142,48943,21142,21039,72,31,500,9316,11223,"periferico"
"47053","Aracataca","Magdalena","ARACATACA","MAGDALENA","ARACATACA",30800,30800,3637,16721,2315,15320,0,295,382,882,0.881915584415584,0.45711038961039,0.118084415584416,0.54288961038961,4.59747044267253,0.424805194805195,"Partido Liberal Colombiano",4654,2789,0.124824308948531,0.179123816108929,5.58273054763349,14941,0.758793515084541,0.711256469206703,0.529803562889796,0.23854206109003,"No significativo","No significativo","Democracia competitiva",15673,"Partido Liberal Colombiano",6193,2682,64,0.233339714818333,0.224015823390544,488,2645,13878,11528,"Gustavo Petro",6847,2292,0.42379902585191,0.395124913254684,6847,2292,2033,154,8,24,1,169,0,0,4,0,79,79,11142,10792,147,177,26,4427,4021,341,1735,158,50,19,41,11142,"Iván Duque",0.334173575160141,79,79,11148,10870,178,87,13,5447,5423,10870,"Iván Duque",0.00220791168353266,0,8,0,8,0,2,0,2,0,0,0,0,10,TRUE,2026,93,93,30598,15976,15869,89,18,131,5256,10482,"corredor"
"05079","Barbosa","Antioquia","BARBOSA","ANTIOQUIA","BARBOSA",46850,46850,8592,20476,7216,18666,0,951,590,763,0.816606189967983,0.562945570971185,0.183393810032017,0.437054429028815,2.38314711359404,0.253660618996798,"Partido Conservador Colombiano",5202,3828,0.0777457138007129,0.18563434190865,5.38693428014572,17673,0.88468026348023,0.676840368958359,0.597299582620149,0.115475257453752,"No significativo","No significativo","Periferia democrática",17981,"Partido Conservador Colombiano",4892,4094,67,0.180589212433948,0.0443801790779156,764,3080,55962,21336,"Federico Gutiérrez",9215,5581,0.31621419492839,0.170322459692538,5581,9215,5169,1062,26,79,29,175,0,0,0,1,111,111,21247,20091,539,442,175,10186,1639,6814,861,383,58,34,116,21247,"Iván Duque",0.380960708216171,111,111,20912,18915,1216,524,257,14540,4375,18915,"Iván Duque",0.537404176579434,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,138,138,46982,26058,25586,409,63,669,15604,9313,"corredor"
"05686","Santa Rosa De Osos","Antioquia","SANTA ROSA DE OSOS","ANTIOQUIA","SANTA ROSA DE OSOS",29556,29556,6209,12217,5514,10961,0,697,325,517,0.78992421166599,0.586649072946271,0.21007578833401,0.413350927053729,1.96762763730069,0.203275138719718,"Centro Democrático",4654,1679,0.289904502046385,0.257109036557341,3.88940044033411,10262,0.83033031944504,0.510313541185672,0.606018566216011,0.163104671213804,"Low-Low","High-High","Periferia democrática",10301,"Centro Democratico",5132,1360,67,0.294356461141899,0.366178040966896,500,1100,45396,14777,"Federico Gutiérrez",6757,4837,0.339673269149368,0.129931650537998,2044,6757,4837,964,10,58,32,75,0,0,26,0,73,73,15511,14483,457,402,169,9252,581,3932,378,226,39,37,38,15511,"Iván Duque",0.484342939806015,73,73,15497,14313,756,362,66,12619,1694,14313,"Iván Duque",0.763292112065954,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2026,91,91,29562,17895,17546,283,66,454,13415,3677,"conflicto_activo"
